bank_id,branch_id,acct_id,ssn
bank_2,1,0,190-64-4499
bank_2,1,1,308-16-3017
bank_2,1,2,620-94-2698
bank_2,1,3,814-72-4280
bank_2,1,4,853-32-5357
bank_2,1,5,638-96-4507
bank_2,1,6,357-90-3817
bank_2,1,7,077-64-4411
bank_2,1,8,190-46-7054
bank_2,1,9,590-09-9371
bank_2,1,10,620-32-7058
bank_2,1,11,007-88-8187
bank_2,1,12,413-46-1672
bank_2,1,13,437-14-2487
bank_2,1,14,814-14-6685
bank_2,1,15,117-42-5879
bank_2,1,16,427-48-1360
bank_2,1,17,482-54-9290
bank_2,1,18,787-86-1403
bank_2,1,19,102-94-1209
bank_2,1,20,326-83-0345
bank_2,1,21,849-06-8723
bank_2,1,22,097-24-9375
bank_2,1,23,233-88-7803
bank_2,1,24,596-31-5113
bank_2,1,25,181-81-5944
bank_2,1,26,634-50-5062
bank_2,1,27,700-01-0842
bank_2,1,28,077-57-4817
bank_2,1,29,413-22-2738
bank_2,1,30,392-88-1933
bank_2,1,31,463-46-9972
bank_2,1,32,531-62-6156
bank_2,1,33,853-21-1611
bank_2,1,34,023-74-1847
bank_2,1,35,075-42-3630
bank_2,1,36,459-09-4084
bank_2,1,37,412-64-7757
bank_2,1,38,086-17-5372
bank_2,1,39,739-44-4974
bank_2,1,40,570-48-9977
bank_2,1,41,443-08-1144
bank_2,1,42,404-95-6723
bank_2,1,43,811-89-2787
bank_2,1,44,372-64-8934
bank_2,1,45,406-69-9544
bank_2,1,46,105-57-6985
bank_2,1,47,726-61-3824
bank_2,1,48,307-85-2688
bank_2,1,49,451-39-9855
bank_2,1,50,198-09-3032
bank_2,1,51,409-53-1497
bank_2,1,52,348-30-9671
bank_2,1,53,198-68-7246
bank_2,1,54,275-36-7294
bank_2,1,55,211-18-3623
bank_2,1,56,536-52-9194
bank_2,1,57,847-71-3225
bank_2,1,58,819-78-1768
bank_2,1,59,725-16-6287
bank_2,1,60,714-43-3903
bank_2,1,61,588-91-9493
bank_2,1,62,036-80-7415
bank_2,1,63,638-82-5354
bank_2,1,64,546-95-4867
bank_2,1,65,051-66-3916
bank_2,1,66,391-14-5196
bank_2,1,67,084-98-0933
bank_2,1,68,553-04-6374
bank_2,1,69,511-43-7932
bank_2,1,70,132-77-1494
bank_2,1,71,725-52-2949
bank_2,1,72,039-58-2382
bank_2,1,73,073-28-7809
bank_2,1,74,692-65-2046
bank_2,1,75,275-20-4996
bank_2,1,76,109-22-6929
bank_2,1,77,003-77-9554
bank_2,1,78,382-80-9252
bank_2,1,79,112-64-4720
bank_2,1,80,651-80-9853
bank_2,1,81,243-08-5495
bank_2,1,82,231-60-7700
bank_2,1,83,101-76-6096
bank_2,1,84,059-05-3497
bank_2,1,85,097-97-6562
bank_2,1,86,376-62-1146
bank_2,1,87,560-51-5386
bank_2,1,88,273-23-3075
bank_2,1,89,865-89-3999
bank_2,1,90,005-25-2559
bank_2,1,91,657-12-5856
bank_2,1,92,031-36-1406
bank_2,1,93,858-47-7284
bank_2,1,94,549-06-8413
bank_2,1,95,555-80-8639
bank_2,1,96,268-54-1635
bank_2,1,97,378-90-2492
bank_2,1,98,800-78-5621
bank_2,1,99,516-45-9913
bank_2,1,100,591-91-2183
bank_2,1,101,639-64-0152
bank_2,1,102,797-93-2102
bank_2,1,103,738-69-3399
bank_2,1,104,332-55-6995
bank_2,1,105,209-89-5330
bank_2,1,106,679-19-3087
bank_2,1,107,769-38-7276
bank_2,1,108,052-44-8037
bank_2,1,109,495-50-0349
bank_2,1,110,123-38-9013
bank_2,1,111,899-47-1572
bank_2,1,112,103-47-5305
bank_2,1,113,819-45-1650
bank_2,1,114,540-47-4888
bank_2,1,115,034-03-2126
bank_2,1,116,346-97-8544
bank_2,1,117,632-89-3614
bank_2,1,118,326-72-1494
bank_2,1,119,376-62-8579
bank_2,1,120,809-24-8142
bank_2,1,121,095-51-2455
bank_2,1,122,592-85-4381
bank_2,1,123,260-24-1329
bank_2,1,124,640-33-6603
bank_2,1,125,729-09-6091
bank_2,1,126,556-16-5287
bank_2,1,127,426-95-3864
bank_2,1,128,406-75-6361
bank_2,1,129,706-15-4892
bank_2,1,130,203-61-8158
bank_2,1,131,483-46-7322
bank_2,1,132,750-87-4349
bank_2,1,133,494-62-6587
bank_2,1,134,330-73-1938
bank_2,1,135,434-93-3050
bank_2,1,136,614-92-5157
bank_2,1,137,836-66-7663
bank_2,1,138,668-21-9526
bank_2,1,139,677-41-5251
bank_2,1,140,867-87-0691
bank_2,1,141,850-42-7816
bank_2,1,142,794-55-7661
bank_2,1,143,657-54-1243
bank_2,1,144,890-52-4427
bank_2,1,145,233-98-4044
bank_2,1,146,103-32-7064
bank_2,1,147,653-58-5539
bank_2,1,148,844-20-9180
bank_2,1,149,486-39-4970
bank_2,1,150,678-36-9563
bank_2,1,151,186-89-7127
bank_2,1,152,784-88-0183
bank_2,1,153,400-83-6973
bank_2,1,154,207-96-2968
bank_2,1,155,323-24-9308
bank_2,1,156,042-34-7180
bank_2,1,157,153-93-0228
bank_2,1,158,118-49-0140
bank_2,1,159,593-19-9644
bank_2,1,160,789-32-0454
bank_2,1,161,395-95-8124
bank_2,1,162,486-19-4108
bank_2,1,163,340-32-1655
bank_2,1,164,479-57-4653
bank_2,1,165,474-56-5128
bank_2,1,166,506-41-5933
bank_2,1,167,189-17-2318
bank_2,1,168,033-48-4924
bank_2,1,169,797-04-5973
bank_2,1,170,129-92-4240
bank_2,1,171,431-18-1281
bank_2,1,172,078-44-4115
bank_2,1,173,287-26-4742
bank_2,1,174,299-47-6365
bank_2,1,175,644-90-9263
bank_2,1,176,205-52-6891
bank_2,1,177,621-10-4719
bank_2,1,178,899-81-3415
bank_2,1,179,341-18-3103
bank_2,1,180,248-89-5452
bank_2,1,181,635-75-5743
bank_2,1,182,728-74-8644
bank_2,1,183,292-83-8915
bank_2,1,184,568-60-8508
bank_2,1,185,207-22-3765
bank_2,1,186,120-46-4657
bank_2,1,187,352-24-4679
bank_2,1,188,847-67-5565
bank_2,1,189,330-61-9958
bank_2,1,190,860-68-1530
bank_2,1,191,272-35-1569
bank_2,1,192,203-81-3365
bank_2,1,193,853-30-9039
bank_2,1,194,343-84-8608
bank_2,1,195,808-98-0161
bank_2,1,196,235-91-0647
bank_2,1,197,585-79-5751
bank_2,1,198,781-54-8801
bank_2,1,199,695-93-6524
bank_2,1,200,479-98-0084
bank_2,1,201,847-96-1683
bank_2,1,202,880-77-0883
bank_2,1,203,301-63-7021
bank_2,1,204,519-53-1559
bank_2,1,205,506-29-4421
bank_2,1,206,686-26-7394
bank_2,1,207,360-30-8423
bank_2,1,208,788-55-8704
bank_2,1,209,415-04-1526
bank_2,1,210,425-80-3583
bank_2,1,211,158-54-1363
bank_2,1,212,475-88-3526
bank_2,1,213,079-27-7745
bank_2,1,214,225-40-2933
bank_2,1,215,027-25-9702
bank_2,1,216,163-70-0893
bank_2,1,217,002-33-4096
bank_2,1,218,567-32-1545
bank_2,1,219,769-54-1200
bank_2,1,220,192-95-6885
bank_2,1,221,374-28-3183
bank_2,1,222,601-19-7181
bank_2,1,223,055-40-6007
bank_2,1,224,493-93-2538
bank_2,1,225,129-71-8700
bank_2,1,226,678-11-9580
bank_2,1,227,151-51-4599
bank_2,1,228,545-65-3140
bank_2,1,229,847-39-0880
bank_2,1,230,279-33-2741
bank_2,1,231,125-57-4019
bank_2,1,232,611-71-2949
bank_2,1,233,008-51-9857
bank_2,1,234,448-99-4750
bank_2,1,235,409-20-8391
bank_2,1,236,305-73-4182
bank_2,1,237,341-73-1189
bank_2,1,238,351-64-0776
bank_2,1,239,761-06-8046
bank_2,1,240,051-74-7788
bank_2,1,241,060-92-9374
bank_2,1,242,330-38-6105
bank_2,1,243,407-89-6956
bank_2,1,244,209-36-9316
bank_2,1,245,289-59-0026
bank_2,1,246,068-13-1455
bank_2,1,247,784-30-0157
bank_2,1,248,192-63-2142
bank_2,1,249,289-56-8367
bank_2,1,250,611-62-3920
bank_2,1,251,592-14-0360
bank_2,1,252,800-33-4402
bank_2,1,253,511-50-5356
bank_2,1,254,501-40-6543
bank_2,1,255,664-40-0458
bank_2,1,256,711-59-9431
bank_2,1,257,054-12-4104
bank_2,1,258,108-98-4320
bank_2,1,259,232-98-7450
bank_2,1,260,311-27-7169
bank_2,1,261,313-92-0823
bank_2,1,262,083-30-1807
bank_2,1,263,051-25-5712
bank_2,1,264,331-81-6255
bank_2,1,265,231-87-7489
bank_2,1,266,029-33-7753
bank_2,1,267,896-24-0051
bank_2,1,268,088-76-1053
bank_2,1,269,082-53-7066
bank_2,1,270,494-35-4646
bank_2,1,271,761-34-4380
