bank_id,branch_id,acct_id,ssn
bank_4,1,0,505-81-1199
bank_4,1,1,444-02-3101
bank_4,1,2,448-82-6025
bank_4,1,3,005-33-6853
bank_4,1,4,266-02-4563
bank_4,1,5,306-43-6347
bank_4,1,6,763-95-8933
bank_4,1,7,516-02-5258
bank_4,1,8,337-22-7536
bank_4,1,9,851-11-1322
bank_4,1,10,267-34-6142
bank_4,1,11,777-56-4959
bank_4,1,12,680-90-9888
bank_4,1,13,131-85-6831
bank_4,1,14,332-07-3539
bank_4,1,15,847-48-2694
bank_4,1,16,383-34-5414
bank_4,1,17,461-10-5272
bank_4,1,18,594-96-3689
bank_4,1,19,762-16-0377
bank_4,1,20,752-79-0327
bank_4,1,21,585-71-0923
bank_4,1,22,070-30-4947
bank_4,1,23,793-34-4092
bank_4,1,24,732-17-7732
bank_4,1,25,809-37-2921
bank_4,1,26,871-08-8975
bank_4,1,27,730-95-9161
bank_4,1,28,809-25-7167
bank_4,1,29,331-76-1678
bank_4,1,30,650-60-5206
bank_4,1,31,741-36-1682
bank_4,1,32,350-13-6752
bank_4,1,33,594-35-3563
bank_4,1,34,643-52-6933
bank_4,1,35,457-29-2072
bank_4,1,36,036-89-1106
bank_4,1,37,350-94-7904
bank_4,1,38,608-01-0779
bank_4,1,39,296-15-2904
bank_4,1,40,866-55-1916
bank_4,1,41,806-68-3191
bank_4,1,42,004-09-3758
bank_4,1,43,013-02-6682
bank_4,1,44,290-08-1827
bank_4,1,45,582-82-1803
bank_4,1,46,296-70-4136
bank_4,1,47,768-96-4545
bank_4,1,48,030-19-9417
bank_4,1,49,554-63-1524
bank_4,1,50,262-09-1938
bank_4,1,51,135-19-8037
bank_4,1,52,540-16-9141
bank_4,1,53,801-95-4213
bank_4,1,54,061-33-1643
bank_4,1,55,304-19-8552
bank_4,1,56,119-55-1529
bank_4,1,57,111-25-6560
bank_4,1,58,200-43-3198
bank_4,1,59,330-72-1339
bank_4,1,60,615-50-0116
bank_4,1,61,770-75-7969
bank_4,1,62,536-56-1709
bank_4,1,63,378-89-5079
bank_4,1,64,329-61-4319
bank_4,1,65,522-04-6111
bank_4,1,66,783-06-0613
bank_4,1,67,288-96-6295
bank_4,1,68,445-86-4619
bank_4,1,69,728-70-7148
bank_4,1,70,474-88-5055
bank_4,1,71,298-46-2299
bank_4,1,72,618-10-5175
bank_4,1,73,897-23-9654
bank_4,1,74,087-27-2928
bank_4,1,75,780-85-1481
bank_4,1,76,827-57-0153
bank_4,1,77,756-98-8190
bank_4,1,78,849-37-2871
bank_4,1,79,601-85-9382
bank_4,1,80,094-99-7819
bank_4,1,81,234-42-9347
bank_4,1,82,644-24-4677
bank_4,1,83,780-37-9414
bank_4,1,84,670-21-8764
bank_4,1,85,562-84-5687
bank_4,1,86,271-26-1958
bank_4,1,87,889-78-5131
bank_4,1,88,575-43-4628
bank_4,1,89,008-28-7229
bank_4,1,90,677-33-1669
bank_4,1,91,788-39-1493
bank_4,1,92,413-52-1001
bank_4,1,93,173-03-5659
bank_4,1,94,866-65-3363
bank_4,1,95,871-41-6078
bank_4,1,96,077-89-8698
bank_4,1,97,614-77-9837
bank_4,1,98,118-69-1915
bank_4,1,99,497-87-9782
bank_4,1,100,737-06-1332
bank_4,1,101,237-56-4358
bank_4,1,102,071-93-9333
bank_4,1,103,724-32-0864
bank_4,1,104,688-96-5849
bank_4,1,105,402-45-0878
bank_4,1,106,769-14-8250
bank_4,1,107,086-80-0056
bank_4,1,108,170-77-3843
bank_4,1,109,659-03-6100
bank_4,1,110,017-08-9509
bank_4,1,111,478-57-7013
bank_4,1,112,848-12-2647
bank_4,1,113,791-20-8061
bank_4,1,114,827-36-9353
bank_4,1,115,793-34-6012
bank_4,1,116,041-83-3721
bank_4,1,117,860-37-8776
bank_4,1,118,834-07-5858
bank_4,1,119,248-32-1856
bank_4,1,120,003-05-1729
bank_4,1,121,495-33-1454
bank_4,1,122,197-70-2797
bank_4,1,123,859-58-6724
bank_4,1,124,473-32-5401
bank_4,1,125,876-12-6277
bank_4,1,126,845-88-4962
bank_4,1,127,709-84-9896
bank_4,1,128,854-74-2554
bank_4,1,129,087-42-4517
bank_4,1,130,573-32-6094
bank_4,1,131,410-67-4958
bank_4,1,132,135-04-3783
bank_4,1,133,574-75-0795
bank_4,1,134,275-47-7909
bank_4,1,135,176-32-2698
bank_4,1,136,778-21-0355
bank_4,1,137,201-24-5006
bank_4,1,138,871-45-5458
bank_4,1,139,089-09-1500
bank_4,1,140,478-47-7227
bank_4,1,141,074-90-3033
bank_4,1,142,239-96-7128
bank_4,1,143,678-45-5762
bank_4,1,144,170-19-4001
bank_4,1,145,140-47-1036
bank_4,1,146,424-94-6431
bank_4,1,147,890-75-9114
bank_4,1,148,003-78-5582
bank_4,1,149,867-47-0130
bank_4,1,150,509-56-2294
bank_4,1,151,652-72-1719
bank_4,1,152,786-31-6131
bank_4,1,153,580-87-2964
bank_4,1,154,775-93-2822
bank_4,1,155,567-10-7438
bank_4,1,156,056-79-1932
bank_4,1,157,151-25-6622
bank_4,1,158,181-65-2753
bank_4,1,159,295-16-7333
bank_4,1,160,496-93-2576
bank_4,1,161,252-13-5798
bank_4,1,162,662-69-0059
bank_4,1,163,143-02-0084
bank_4,1,164,070-30-4245
bank_4,1,165,249-12-4056
bank_4,1,166,413-26-4891
bank_4,1,167,569-20-8160
bank_4,1,168,418-44-4987
bank_4,1,169,413-65-1990
bank_4,1,170,199-03-8249
bank_4,1,171,212-79-3443
bank_4,1,172,146-08-0454
bank_4,1,173,353-97-7414
bank_4,1,174,362-33-6241
bank_4,1,175,511-04-2756
bank_4,1,176,461-77-8867
bank_4,1,177,667-65-6356
bank_4,1,178,025-60-5108
bank_4,1,179,218-54-1028
bank_4,1,180,798-38-9693
bank_4,1,181,620-66-7779
bank_4,1,182,670-09-8489
bank_4,1,183,719-09-9775
bank_4,1,184,431-22-4185
bank_4,1,185,006-64-6416
bank_4,1,186,539-55-4012
bank_4,1,187,243-82-1414
bank_4,1,188,006-29-0849
bank_4,1,189,618-41-5520
bank_4,1,190,134-43-1216
bank_4,1,191,583-66-1407
bank_4,1,192,763-73-0342
bank_4,1,193,438-25-7232
bank_4,1,194,247-28-0689
bank_4,1,195,586-13-1047
bank_4,1,196,580-01-4155
bank_4,1,197,680-31-2274
bank_4,1,198,472-49-3209
bank_4,1,199,044-13-7602
bank_4,1,200,473-50-5731
bank_4,1,201,227-11-2620
bank_4,1,202,325-74-0140
bank_4,1,203,142-22-6242
bank_4,1,204,782-90-7151
bank_4,1,205,822-47-4810
bank_4,1,206,611-59-0033
bank_4,1,207,057-43-0930
bank_4,1,208,142-44-7823
bank_4,1,209,346-06-1172
bank_4,1,210,800-17-9156
bank_4,1,211,569-20-5871
bank_4,1,212,167-41-3268
bank_4,1,213,367-92-5775
bank_4,1,214,304-70-4982
bank_4,1,215,248-32-4672
bank_4,1,216,438-88-1754
bank_4,1,217,731-07-7598
bank_4,1,218,366-85-2802
bank_4,1,219,487-03-6093
bank_4,1,220,033-35-5446
bank_4,1,221,897-73-9621
bank_4,1,222,643-42-2247
bank_4,1,223,646-83-9354
bank_4,1,224,688-90-3986
bank_4,1,225,607-83-8869
bank_4,1,226,826-29-0493
bank_4,1,227,718-96-3431
bank_4,1,228,345-67-5766
bank_4,1,229,815-49-9665
bank_4,1,230,038-04-9350
bank_4,1,231,527-49-4383
bank_4,1,232,747-89-6493
bank_4,1,233,617-96-6222
bank_4,1,234,141-44-6436
bank_4,1,235,605-27-4764
bank_4,1,236,407-55-7186
bank_4,1,237,710-80-8607
bank_4,1,238,650-43-6534
bank_4,1,239,164-11-0849
bank_4,1,240,083-09-5897
bank_4,1,241,008-77-0735
bank_4,1,242,774-68-7630
bank_4,1,243,610-18-9888
bank_4,1,244,003-47-9897
bank_4,1,245,609-24-6765
bank_4,1,246,046-63-7831
bank_4,1,247,096-98-7027
bank_4,1,248,041-13-8165
bank_4,1,249,203-65-7568
bank_4,1,250,042-71-9825
bank_4,1,251,170-11-7449
bank_4,1,252,619-99-6430
bank_4,1,253,480-96-1363
bank_4,1,254,178-82-9641
bank_4,1,255,363-31-9293
bank_4,1,256,644-59-6920
bank_4,1,257,183-02-3777
bank_4,1,258,644-63-2181
bank_4,1,259,689-80-1117
bank_4,1,260,554-12-5468
bank_4,1,261,119-46-3480
bank_4,1,262,546-63-2668
bank_4,1,263,186-98-0357
bank_4,1,264,748-42-7298
bank_4,1,265,253-30-1941
bank_4,1,266,126-34-4466
bank_4,1,267,870-20-4425
bank_4,1,268,676-85-7035
bank_4,1,269,567-32-9240
bank_4,1,270,655-28-8216
bank_4,1,271,606-97-1632
bank_4,1,272,337-47-2809
bank_4,1,273,217-17-7606
bank_4,1,274,408-16-8843
bank_4,1,275,535-35-2431
bank_4,1,276,014-63-6739
bank_4,1,277,016-77-2615
bank_4,1,278,649-48-7269
bank_4,1,279,115-16-2545
bank_4,1,280,660-59-8872
bank_4,1,281,359-36-8763
bank_4,1,282,232-47-3805
bank_4,1,283,355-40-1599
bank_4,1,284,594-84-9994
bank_4,1,285,495-49-9522
bank_4,1,286,234-02-7517
bank_4,1,287,125-69-9990
bank_4,1,288,560-27-9498
bank_4,1,289,275-94-8456
bank_4,1,290,176-98-1747
bank_4,1,291,388-47-0960
bank_4,1,292,756-09-7161
bank_4,1,293,484-16-4579
bank_4,1,294,368-34-6884
bank_4,1,295,391-99-9074
bank_4,1,296,441-45-3215
bank_4,1,297,637-05-2040
bank_4,1,298,692-93-7028
bank_4,1,299,172-91-0240
bank_4,1,300,528-27-5376
bank_4,1,301,170-08-5237
bank_4,1,302,816-87-9408
bank_4,1,303,248-63-5153
bank_4,1,304,455-21-4060
bank_4,1,305,477-62-8111
bank_4,1,306,550-84-2078
bank_4,1,307,305-25-5690
bank_4,1,308,826-66-3842
bank_4,1,309,616-88-1473
bank_4,1,310,256-77-2513
bank_4,1,311,096-29-8616
bank_4,1,312,644-23-7030
bank_4,1,313,431-53-8169
bank_4,1,314,662-31-0096
bank_4,1,315,527-37-3072
bank_4,1,316,229-97-1290
bank_4,1,317,022-57-1320
bank_4,1,318,688-40-1605
bank_4,1,319,004-52-2688
bank_4,1,320,008-56-2257
bank_4,1,321,287-18-9725
bank_4,1,322,428-68-9842
bank_4,1,323,341-71-2728
bank_4,1,324,370-93-0644
bank_4,1,325,671-72-4402
bank_4,1,326,293-34-2007
bank_4,1,327,717-21-6517
bank_4,1,328,485-23-3352
bank_4,1,329,421-01-5950
bank_4,1,330,276-46-8554
bank_4,1,331,131-29-0850
bank_4,1,332,572-53-8934
bank_4,1,333,403-94-0479
bank_4,1,334,322-31-6839
bank_4,1,335,132-05-0851
bank_4,1,336,690-51-6872
bank_4,1,337,368-88-8726
bank_4,1,338,058-99-1802
bank_4,1,339,640-69-9167
bank_4,1,340,230-81-7886
bank_4,1,341,835-69-6160
bank_4,1,342,141-17-7837
bank_4,1,343,717-90-6314
bank_4,1,344,365-73-0262
bank_4,1,345,431-48-4428
bank_4,1,346,830-57-8352
bank_4,1,347,260-63-6924
bank_4,1,348,593-18-4579
bank_4,1,349,133-47-9144
bank_4,1,350,171-53-6375
bank_4,1,351,077-76-8683
bank_4,1,352,184-34-2940
bank_4,1,353,080-56-3494
bank_4,1,354,447-18-7828
bank_4,1,355,132-95-0191
bank_4,1,356,090-29-0461
bank_4,1,357,110-07-0184
bank_4,1,358,786-02-9179
bank_4,1,359,319-22-9302
bank_4,1,360,345-08-1998
bank_4,1,361,387-68-0663
bank_4,1,362,369-57-1852
bank_4,1,363,106-34-0524
bank_4,1,364,471-59-4944
bank_4,1,365,142-67-3140
bank_4,1,366,680-76-0959
bank_4,1,367,615-33-8239
bank_4,1,368,419-86-0957
bank_4,1,369,149-39-0659
bank_4,1,370,768-42-5253
bank_4,1,371,622-83-2689
bank_4,1,372,819-42-6382
bank_4,1,373,461-60-9643
bank_4,1,374,590-94-0965
bank_4,1,375,817-19-2482
bank_4,1,376,104-55-0370
bank_4,1,377,060-05-7597
bank_4,1,378,562-85-5727
bank_4,1,379,249-42-5234
bank_4,1,380,377-22-1500
bank_4,1,381,536-31-3378
bank_4,1,382,399-47-7450
bank_4,1,383,780-24-3437
bank_4,1,384,795-24-2497
bank_4,1,385,775-70-4598
bank_4,1,386,604-21-9068
bank_4,1,387,043-96-7231
bank_4,1,388,363-78-2456
bank_4,1,389,350-93-5020
bank_4,1,390,812-54-8710
bank_4,1,391,821-39-8542
bank_4,1,392,334-59-1072
bank_4,1,393,512-06-9948
bank_4,1,394,650-40-1168
bank_4,1,395,133-02-0804
bank_4,1,396,038-92-6447
bank_4,1,397,583-40-0331
bank_4,1,398,467-70-9458
bank_4,1,399,737-41-3348
bank_4,1,400,418-22-6163
bank_4,1,401,729-36-5772
bank_4,1,402,131-55-1649
bank_4,1,403,477-32-4857
bank_4,1,404,744-66-9938
bank_4,1,405,795-93-8569
bank_4,1,406,695-95-1041
bank_4,1,407,188-74-1575
bank_4,1,408,496-15-0757
bank_4,1,409,515-64-1773
bank_4,1,410,037-45-4525
bank_4,1,411,879-99-3858
bank_4,1,412,048-57-6615
bank_4,1,413,744-85-5848
bank_4,1,414,076-60-2187
bank_4,1,415,211-12-5715
bank_4,1,416,299-48-3106
bank_4,1,417,731-91-9703
bank_4,1,418,820-02-3737
bank_4,1,419,230-27-9796
bank_4,1,420,624-09-3966
bank_4,1,421,429-46-2026
bank_4,1,422,217-38-0835
bank_4,1,423,329-92-4764
bank_4,1,424,452-67-6357
bank_4,1,425,309-91-7313
bank_4,1,426,307-92-1613
bank_4,1,427,739-44-6767
bank_4,1,428,508-66-0510
bank_4,1,429,380-74-5012
bank_4,1,430,784-10-7347
bank_4,1,431,658-63-6642
bank_4,1,432,897-74-7859
bank_4,1,433,385-88-2359
bank_4,1,434,036-03-3483
bank_4,1,435,206-62-1911
bank_4,1,436,397-41-7243
bank_4,1,437,266-40-2108
bank_4,1,438,691-51-5234
bank_4,1,439,328-51-5826
bank_4,1,440,892-33-0962
bank_4,1,441,404-77-9681
bank_4,1,442,718-83-7747
bank_4,1,443,765-58-5805
bank_4,1,444,209-80-1331
bank_4,1,445,709-82-2658
bank_4,1,446,049-73-5710
bank_4,1,447,853-58-9382
bank_4,1,448,439-64-4046
bank_4,1,449,880-13-8409
bank_4,1,450,282-90-1000
bank_4,1,451,169-98-7440
bank_4,1,452,075-35-3419
bank_4,1,453,041-36-6819
bank_4,1,454,578-77-6685
bank_4,1,455,545-79-8453
bank_4,1,456,020-10-0719
bank_4,1,457,737-49-7788
bank_4,1,458,881-29-2205
bank_4,1,459,584-17-7001
bank_4,1,460,320-54-8320
bank_4,1,461,574-23-4352
bank_4,1,462,309-18-3016
bank_4,1,463,500-46-1415
bank_4,1,464,486-32-6678
bank_4,1,465,590-12-2477
bank_4,1,466,750-08-1378
bank_4,1,467,039-97-1770
bank_4,1,468,342-82-2591
bank_4,1,469,377-62-3751
bank_4,1,470,847-40-3057
bank_4,1,471,284-99-4539
bank_4,1,472,695-67-9833
bank_4,1,473,679-97-5712
bank_4,1,474,419-19-7558
bank_4,1,475,551-82-9856
bank_4,1,476,144-16-8353
bank_4,1,477,116-85-6558
bank_4,1,478,302-49-6646
bank_4,1,479,669-40-0913
bank_4,1,480,102-36-1980
bank_4,1,481,005-19-3394
bank_4,1,482,179-48-0302
bank_4,1,483,563-98-4539
bank_4,1,484,844-61-3890
bank_4,1,485,555-55-9003
bank_4,1,486,761-26-3647
bank_4,1,487,671-57-5406
bank_4,1,488,611-13-9233
bank_4,1,489,624-46-9569
bank_4,1,490,394-17-0603
bank_4,1,491,426-55-5717
bank_4,1,492,480-82-6321
bank_4,1,493,279-29-8358
bank_4,1,494,801-54-5854
bank_4,1,495,624-82-4606
bank_4,1,496,344-70-9586
bank_4,1,497,114-27-5950
bank_4,1,498,774-02-8551
bank_4,1,499,667-35-9624
bank_4,1,500,120-08-7783
bank_4,1,501,570-02-6005
bank_4,1,502,611-13-6411
bank_4,1,503,013-49-6857
bank_4,1,504,073-03-0160
bank_4,1,505,370-15-5988
bank_4,1,506,793-41-9459
bank_4,1,507,035-15-8804
bank_4,1,508,565-01-3480
bank_4,1,509,147-50-6777
bank_4,1,510,198-65-4464
bank_4,1,511,626-53-5037
bank_4,1,512,184-39-7022
bank_4,1,513,404-80-2123
bank_4,1,514,673-32-8704
bank_4,1,515,610-02-9858
bank_4,1,516,017-64-1062
bank_4,1,517,001-96-3292
bank_4,1,518,300-26-1014
bank_4,1,519,651-16-4795
bank_4,1,520,886-56-0008
bank_4,1,521,114-88-3653
bank_4,1,522,134-87-8389
bank_4,1,523,601-92-9104
bank_4,1,524,024-95-7897
bank_4,1,525,553-15-0338
bank_4,1,526,771-22-3298
bank_4,1,527,780-17-8321
bank_4,1,528,656-66-0897
bank_4,1,529,554-47-8301
bank_4,1,530,872-51-5476
bank_4,1,531,716-27-4049
bank_4,1,532,349-51-8438
bank_4,1,533,320-58-2003
bank_4,1,534,396-09-5763
bank_4,1,535,821-80-9187
bank_4,1,536,288-64-1887
bank_4,1,537,620-93-9016
bank_4,1,538,476-87-5230
bank_4,1,539,466-05-4144
bank_4,1,540,006-85-3099
bank_4,1,541,806-12-3817
bank_4,1,542,329-18-6108
bank_4,1,543,424-94-2217
bank_4,1,544,594-88-1741
bank_4,1,545,687-10-1942
bank_4,1,546,568-48-6578
bank_4,1,547,786-92-5483
bank_4,1,548,525-95-8888
bank_4,1,549,307-94-9682
bank_4,1,550,600-43-0139
bank_4,1,551,494-18-2340
bank_4,1,552,528-99-2596
bank_4,1,553,529-68-8214
bank_4,1,554,549-79-4330
bank_4,1,555,725-07-5656
bank_4,1,556,489-53-2926
bank_4,1,557,576-65-0088
bank_4,1,558,497-21-4025
bank_4,1,559,651-80-8135
bank_4,1,560,614-17-3693
bank_4,1,561,291-81-2291
bank_4,1,562,422-63-7526
bank_4,1,563,087-14-6810
bank_4,1,564,771-38-9544
bank_4,1,565,197-68-5943
bank_4,1,566,661-71-7306
bank_4,1,567,177-81-9563
bank_4,1,568,124-37-3189
bank_4,1,569,292-40-1652
bank_4,1,570,410-94-5005
bank_4,1,571,533-87-0573
bank_4,1,572,258-09-0527
bank_4,1,573,437-11-6449
bank_4,1,574,522-34-1152
bank_4,1,575,822-76-7190
bank_4,1,576,799-17-9224
bank_4,1,577,291-36-9036
bank_4,1,578,121-21-1410
bank_4,1,579,397-07-6459
bank_4,1,580,672-89-5633
bank_4,1,581,188-06-4136
bank_4,1,582,748-57-7387
bank_4,1,583,041-61-9204
bank_4,1,584,433-60-7415
bank_4,1,585,643-90-8143
bank_4,1,586,689-45-7573
bank_4,1,587,589-77-1506
bank_4,1,588,568-93-3180
bank_4,1,589,883-14-2083
bank_4,1,590,242-27-5289
bank_4,1,591,063-87-2436
bank_4,1,592,342-42-3117
bank_4,1,593,856-62-4385
bank_4,1,594,798-25-0143
bank_4,1,595,839-05-8171
bank_4,1,596,420-24-3191
bank_4,1,597,579-07-8888
bank_4,1,598,867-45-0483
bank_4,1,599,641-27-7757
bank_4,1,600,657-35-6628
bank_4,1,601,841-82-2525
bank_4,1,602,093-46-5578
bank_4,1,603,348-25-1579
bank_4,1,604,794-98-0999
bank_4,1,605,360-58-5442
bank_4,1,606,250-27-4411
bank_4,1,607,796-39-9000
bank_4,1,608,069-44-1732
bank_4,1,609,029-90-6292
bank_4,1,610,111-33-0777
bank_4,1,611,557-45-3604
bank_4,1,612,252-17-1937
bank_4,1,613,589-27-7282
bank_4,1,614,186-92-0330
bank_4,1,615,729-13-4166
bank_4,1,616,601-11-1305
bank_4,1,617,325-24-5105
bank_4,1,618,823-74-2901
bank_4,1,619,793-42-0693
bank_4,1,620,554-50-4166
bank_4,1,621,758-08-0770
bank_4,1,622,704-02-2881
bank_4,1,623,569-95-0484
bank_4,1,624,776-45-8252
bank_4,1,625,844-27-3830
bank_4,1,626,182-23-6810
bank_4,1,627,537-51-9430
bank_4,1,628,293-99-0810
bank_4,1,629,748-96-6559
bank_4,1,630,603-50-7203
bank_4,1,631,162-08-4691
bank_4,1,632,847-91-6375
bank_4,1,633,087-89-2447
bank_4,1,634,031-21-8189
bank_4,1,635,798-86-8358
bank_4,1,636,334-96-0692
bank_4,1,637,492-06-0209
bank_4,1,638,511-71-9576
bank_4,1,639,223-21-5318
bank_4,1,640,587-93-3854
bank_4,1,641,413-87-4575
bank_4,1,642,220-70-6555
bank_4,1,643,567-42-5130
bank_4,1,644,693-44-1320
bank_4,1,645,873-68-2678
bank_4,1,646,446-17-3965
bank_4,1,647,316-02-6236
bank_4,1,648,801-21-6562
bank_4,1,649,204-63-9602
bank_4,1,650,547-83-0581
bank_4,1,651,785-46-9901
bank_4,1,652,379-95-4241
bank_4,1,653,663-19-6021
bank_4,1,654,790-13-4453
bank_4,1,655,277-80-0985
bank_4,1,656,729-08-6601
bank_4,1,657,341-97-7226
bank_4,1,658,251-93-9998
bank_4,1,659,755-53-3549
bank_4,1,660,399-33-1688
bank_4,1,661,590-55-0859
bank_4,1,662,350-36-9772
bank_4,1,663,886-56-9767
bank_4,1,664,848-44-5123
bank_4,1,665,010-68-0330
bank_4,1,666,359-42-4638
bank_4,1,667,431-67-8464
bank_4,1,668,191-09-5441
bank_4,1,669,411-97-6119
bank_4,1,670,680-21-6381
bank_4,1,671,220-49-8024
bank_4,1,672,398-73-9519
bank_4,1,673,251-74-1634
bank_4,1,674,755-92-7103
bank_4,1,675,123-61-3822
bank_4,1,676,464-48-9251
bank_4,1,677,591-09-4871
bank_4,1,678,597-52-1422
bank_4,1,679,810-07-2850
bank_4,1,680,054-90-8519
bank_4,1,681,579-46-2302
bank_4,1,682,299-18-3062
bank_4,1,683,041-61-6649
bank_4,1,684,306-83-0015
bank_4,1,685,512-91-4341
bank_4,1,686,227-72-1708
bank_4,1,687,567-70-8180
bank_4,1,688,355-58-0102
bank_4,1,689,893-48-5164
bank_4,1,690,197-31-2050
bank_4,1,691,251-85-2186
bank_4,1,692,130-70-0037
bank_4,1,693,643-09-8326
bank_4,1,694,857-74-8654
bank_4,1,695,053-14-7065
bank_4,1,696,635-38-2171
bank_4,1,697,377-28-5347
bank_4,1,698,685-63-6785
bank_4,1,699,774-70-6674
bank_4,1,700,367-98-7740
bank_4,1,701,411-42-5749
bank_4,1,702,411-60-2340
bank_4,1,703,633-19-8969
bank_4,1,704,426-22-1780
bank_4,1,705,043-79-7114
bank_4,1,706,292-59-9665
bank_4,1,707,112-72-1863
bank_4,1,708,861-85-3093
bank_4,1,709,615-41-3663
bank_4,1,710,705-42-3214
bank_4,1,711,787-49-3419
bank_4,1,712,220-62-6484
bank_4,1,713,541-68-8392
bank_4,1,714,078-56-0590
bank_4,1,715,435-44-0667
bank_4,1,716,144-09-5314
bank_4,1,717,127-03-0021
bank_4,1,718,632-39-5551
bank_4,1,719,080-55-2768
bank_4,1,720,305-56-4815
bank_4,1,721,764-45-7942
bank_4,1,722,713-88-0218
bank_4,1,723,108-30-2671
bank_4,1,724,614-77-4291
bank_4,1,725,560-11-9684
bank_4,1,726,322-24-5548
bank_4,1,727,643-35-7469
bank_4,1,728,453-10-1056
bank_4,1,729,457-88-8717
bank_4,1,730,775-29-6143
bank_4,1,731,356-95-9541
bank_4,1,732,693-43-4479
bank_4,1,733,774-89-5541
bank_4,1,734,741-24-7315
bank_4,1,735,730-67-5397
bank_4,1,736,583-66-5103
bank_4,1,737,488-72-4460
bank_4,1,738,850-24-1875
bank_4,1,739,336-72-7510
bank_4,1,740,614-77-0665
bank_4,1,741,277-98-9076
bank_4,1,742,310-73-2009
bank_4,1,743,083-18-8563
bank_4,1,744,223-82-1715
bank_4,1,745,477-42-7773
bank_4,1,746,557-87-6941
bank_4,1,747,601-07-7124
bank_4,1,748,864-59-1514
bank_4,1,749,056-99-1308
bank_4,1,750,342-96-6620
bank_4,1,751,617-41-3711
bank_4,1,752,305-24-9053
bank_4,1,753,408-88-6303
bank_4,1,754,154-31-0764
bank_4,1,755,830-96-0461
bank_4,1,756,617-32-4270
bank_4,1,757,196-85-7190
bank_4,1,758,032-76-1373
bank_4,1,759,705-06-8821
bank_4,1,760,633-23-3799
bank_4,1,761,060-05-2833
bank_4,1,762,524-90-6295
bank_4,1,763,228-78-5978
bank_4,1,764,799-53-5786
bank_4,1,765,784-76-2657
bank_4,1,766,839-63-7620
bank_4,1,767,068-21-8657
bank_4,1,768,400-41-4327
bank_4,1,769,866-33-0895
bank_4,1,770,664-54-1477
bank_4,1,771,201-66-5353
bank_4,1,772,009-22-8876
bank_4,1,773,088-08-6839
bank_4,1,774,272-83-7898
bank_4,1,775,570-28-1997
bank_4,1,776,187-34-1368
bank_4,1,777,013-25-3761
bank_4,1,778,307-66-5161
bank_4,1,779,338-29-7387
bank_4,1,780,329-82-5233
